average,total_sg:putting,player_id,rank_last_week,player_name,season,tournament,measured_rounds,time_period,player_url,rounds,rank_this_week
1.807,3.613,23613,,Rich Barcelo,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.23613.rich-barcelo.html,4,6
1.792,3.583,01677,42,Tom Lehman,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.01677.tom-lehman.html,4,7
1.748,3.495,01157,29,Tom Byrum,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.01157.tom-byrum.html,4,8
1.713,3.426,23353,,J.J. Henry,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.23353.j-j--henry.html,4,9
1.630,3.259,01724,,Jeff Maggert,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.01724.jeff-maggert.html,4,10
1.578,3.155,01306,,David Edwards,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.01306.david-edwards.html,4,11
1.447,2.894,21959,,Ted Purdy,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.21959.ted-purdy.html,4,12
1.332,2.663,01948,47,Tim Petrovic,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.01948.tim-petrovic.html,4,13
1.324,2.647,01569,,Peter Jacobsen,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.01569.peter-jacobsen.html,4,14
1.259,2.517,25345,51,Carl Pettersson,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.25345.carl-pettersson.html,4,15
1.202,2.404,12660,21,Jesper Parnevik,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.12660.jesper-parnevik.html,4,16
1.134,2.267,20593,,Greg Chalmers,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.20593.greg-chalmers.html,4,17
1.060,2.119,24357,,K.J. Choi,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.24357.k-j--choi.html,4,18
1.041,2.081,24024,,Zach Johnson,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.24024.zach-johnson.html,4,19
.987,1.974,10733,28,Kent Jones,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.10733.kent-jones.html,4,20
.971,1.941,01418,,Bill Glasson,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.01418.bill-glasson.html,4,21
.902,1.804,25752,,Steve Friesen,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.25752.steve-friesen.html,4,22
.898,1.796,01928,,Corey Pavin,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.01928.corey-pavin.html,4,23
.881,1.762,01810,57,Phil Mickelson,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.01810.phil-mickelson.html,4,24
.878,1.755,10107,,Deane Pappas,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.10107.deane-pappas.html,4,25
.864,1.727,01941,60,Tom Pernice Jr.,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.01941.tom-pernice-jr-.html,4,26
.809,1.617,23320,,Ryan Palmer,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.23320.ryan-palmer.html,4,27
.769,1.538,20628,55,Arron Oberholser,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.20628.arron-oberholser.html,4,28
.662,1.324,10423,16,Mike Weir,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.10423.mike-weir.html,4,29
.657,1.314,07223,,Brian Bateman,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.07223.brian-bateman.html,4,30
.644,1.287,06332,,Neal Lancaster,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.06332.neal-lancaster.html,4,31
.582,1.163,01388,,Robert Gamez,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.01388.robert-gamez.html,4,32
.568,1.136,01132,,Mark Brooks,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.01132.mark-brooks.html,4,33
.493,.986,20433,,Mark Hensby,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.20433.mark-hensby.html,4,34
.396,.792,20121,,Todd Fischer,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.20121.todd-fischer.html,4,35
.386,.771,02294,,Willie Wood,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.02294.willie-wood.html,4,36
.300,.600,02010,,Loren Roberts,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.02010.loren-roberts.html,4,37
.246,.492,20429,,Boyd Summerhays,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.20429.boyd-summerhays.html,4,38
.184,.368,26679,,Kevin Stadler,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.26679.kevin-stadler.html,4,39
.169,.338,01473,,Todd Hamilton,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.01473.todd-hamilton.html,4,40
.013,.025,01098,,Jay Don Blake,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.01098.jay-don-blake.html,4,41
.005,.010,01226,,Fred Couples,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.01226.fred-couples.html,4,42
-.054,-.107,08633,,Per-Ulrik Johansson,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.08633.per-ulrik-johansson.html,4,43
-.058,-.115,08375,50,Paul Stankowski,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.08375.paul-stankowski.html,4,44
-.186,-.372,08075,,Jerry Kelly,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.08075.jerry-kelly.html,4,45
-.237,-.474,10585,13,Scott McCarron,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.10585.scott-mccarron.html,4,46
-.244,-.487,06581,,David Sutherland,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.06581.david-sutherland.html,4,47
-.256,-.512,22624,,Joel Kribel,2004,AT&T Pebble Beach Pro-Am,2,Tournament Only,https://www.pgatour.com/players/player.22624.joel-kribel.html,4,48
