"","tournament","season","tournament_id.x","player_id","player_name","player_url","average_putting","total_sg_putting","rank_last_week_putting","measured_rounds_putting","time_period_putting","rounds_putting","rank_this_week_putting","total_sg_ott","measured_rounds_ott","average_ott","rounds_ott","rank_this_week_ott","rank_last_week_ott","time_period_ott","events","money","rank_this_week","rank_last_week","time_period"
"9905","Shriners Hospitals for Children Open",2016,"t047","25892","Steve Wheatcroft","https://www.pgatour.com/players/player.25892.steve-wheatcroft.html",0.57,2.281,"55",4,"Tournament Only",4,"30",1.944,4,0.486,4,"14","62","Tournament Only",1,13056,"6","5","Tournament Only"
"9906","Shriners Hospitals for Children Open",2016,"t047","24846","Ricky Barnes","https://www.pgatour.com/players/player.24846.ricky-barnes.html",0.118,0.471,"999",4,"Tournament Only",4,"47",-0.237,4,-0.059,4,"48","999","Tournament Only",1,44832,"2","999","Tournament Only"
"9907","Shriners Hospitals for Children Open",2016,"t047","35451","Scott Pinckney","https://www.pgatour.com/players/player.35451.scott-pinckney.html",-1.054,-4.216,"999",4,"Tournament Only",4,"67",2.635,4,0.659,4,"7","999","Tournament Only",1,14272,"5","7","Tournament Only"
"9908","Shriners Hospitals for Children Open",2016,"t047","33418","Shawn Stefani","https://www.pgatour.com/players/player.33418.shawn-stefani.html",-1.582,-6.328,"999",4,"Tournament Only",4,"70",1.381,4,0.345,4,"23","999","Tournament Only",1,13568,"6","999","Tournament Only"
"9909","Shriners Hospitals for Children Open",2016,"t047","34098","Russell Henley","https://www.pgatour.com/players/player.34098.russell-henley.html",0.752,3.009,"18",4,"Tournament Only",4,"2",4.357,4,1.089,4,"4","13","Tournament Only",1,172800,"10","4","Tournament Only"
"9910","Shriners Hospitals for Children Open",2016,"t047","32757","Patton Kizzire","https://www.pgatour.com/players/player.32757.patton-kizzire.html",1.515,6.058,"999",4,"Tournament Only",4,"7",-3.431,4,-0.858,4,"69","999","Tournament Only",1,355733,"2","999","Tournament Only"
"9911","Shriners Hospitals for Children Open",2016,"t047","33122","Russell Knox","https://www.pgatour.com/players/player.33122.russell-knox.html",-0.505,-2.02,"999",4,"Tournament Only",4,"57",-1.371,4,-0.343,4,"56","999","Tournament Only",1,28160,"3","999","Tournament Only"
"9912","Shriners Hospitals for Children Open",2016,"t047","27214","Kevin Streelman","https://www.pgatour.com/players/player.27214.kevin-streelman.html",0.223,0.893,"67",4,"Tournament Only",4,"46",-1.584,4,-0.396,4,"59","16","Tournament Only",1,84053,"1","4","Tournament Only"
"9913","Shriners Hospitals for Children Open",2016,"t047","30944","Jason Kokrak","https://www.pgatour.com/players/player.30944.jason-kokrak.html",-0.232,-0.928,"999",4,"Tournament Only",4,"52",4.609,4,1.152,4,"2","999","Tournament Only",1,28160,"3","999","Tournament Only"
"9914","Shriners Hospitals for Children Open",2016,"t047","25632","Jimmy Walker","https://www.pgatour.com/players/player.25632.jimmy-walker.html",0.877,3.508,"999",4,"Tournament Only",4,"22",-3.218,4,-0.805,4,"67","999","Tournament Only",1,15317,"4","999","Tournament Only"
"9915","Shriners Hospitals for Children Open",2016,"t047","25720","Chad Collins","https://www.pgatour.com/players/player.25720.chad-collins.html",0.742,2.968,"31",4,"Tournament Only",4,"25",-3.294,4,-0.824,4,"68","66","Tournament Only",1,13568,"6","6","Tournament Only"
"9916","Shriners Hospitals for Children Open",2016,"t047","23353","J.J. Henry","https://www.pgatour.com/players/player.23353.j-j--henry.html",1.345,5.378,"59",4,"Tournament Only",4,"9",0.076,4,0.019,4,"44","64","Tournament Only",1,24960,"41","6","Tournament Only"
"9917","Shriners Hospitals for Children Open",2016,"t047","34466","Peter Malnati","https://www.pgatour.com/players/player.34466.peter-malnati.html",1.532,6.128,"999",4,"Tournament Only",4,"6",-5.365,4,-1.341,4,"71","999","Tournament Only",1,14272,"5","999","Tournament Only"
"9918","Shriners Hospitals for Children Open",2016,"t047","27963","Chris Stroud","https://www.pgatour.com/players/player.27963.chris-stroud.html",0.752,3.007,"6",4,"Tournament Only",4,"2",0.805,4,0.201,4,"34","47","Tournament Only",1,28160,"3","1","Tournament Only"
"9919","Shriners Hospitals for Children Open",2016,"t047","25396","Kevin Na","https://www.pgatour.com/players/player.25396.kevin-na.html",0.391,1.563,"58",4,"Tournament Only",4,"39",0.418,4,0.104,4,"3","32","Tournament Only",1,355733,"2","2","Tournament Only"
"9920","Shriners Hospitals for Children Open",2016,"t047","36699","Patrick Rodgers","https://www.pgatour.com/players/player.36699.patrick-rodgers.html",0.484,1.935,"68",4,"Tournament Only",4,"36",1.294,4,0.323,4,"25","1","Tournament Only",1,123733,"1","6","Tournament Only"
"9921","Shriners Hospitals for Children Open",2016,"t047","46440","Smylie Kaufman","https://www.pgatour.com/players/player.46440.smylie-kaufman.html",1.439,5.755,"28",4,"Tournament Only",4,"8",5.612,4,1.403,4,"1","12","Tournament Only",1,1152000,"1","1","Tournament Only"
"9922","Shriners Hospitals for Children Open",2016,"t047","28092","D.H. Lee","https://www.pgatour.com/players/player.28092.d-h--lee.html",0.917,3.666,"32",4,"Tournament Only",4,"20",-1.008,4,-0.252,4,"5","49","Tournament Only",1,32960,"3","5","Tournament Only"
"9923","Shriners Hospitals for Children Open",2016,"t047","27064","Jhonattan Vegas","https://www.pgatour.com/players/player.27064.jhonattan-vegas.html",0.315,1.259,"15",4,"Tournament Only",4,"41",2.529,4,0.632,4,"11","6","Tournament Only",1,19968,"4","1","Tournament Only"
"9924","Shriners Hospitals for Children Open",2016,"t047","28679","Fabián Gómez","https://www.pgatour.com/players/player.28679.fabian-gomez.html",0.448,1.793,"65",4,"Tournament Only",4,"37",0.12,4,0.03,4,"43","30","Tournament Only",1,84053,"1","1","Tournament Only"
"9925","Shriners Hospitals for Children Open",2016,"t047","20645","John Senden","https://www.pgatour.com/players/player.20645.john-senden.html",-0.127,-0.509,"999",4,"Tournament Only",4,"49",1.661,4,0.415,4,"16","999","Tournament Only",1,84053,"1","999","Tournament Only"
"9926","Shriners Hospitals for Children Open",2016,"t047","39975","Michael Kim","https://www.pgatour.com/players/player.39975.michael-kim.html",1.923,7.693,"60",4,"Tournament Only",4,"2",1.098,4,0.274,4,"27","38","Tournament Only",1,84053,"1","6","Tournament Only"
"9927","Shriners Hospitals for Children Open",2016,"t047","34563","Chesson Hadley","https://www.pgatour.com/players/player.34563.chesson-hadley.html",-0.62,-2.48,"999",4,"Tournament Only",4,"60",1.048,4,0.262,4,"29","999","Tournament Only",1,13568,"6","999","Tournament Only"
"9928","Shriners Hospitals for Children Open",2016,"t047","25834","Daniel Summerhays","https://www.pgatour.com/players/player.25834.daniel-summerhays.html",0.605,2.419,"50",4,"Tournament Only",4,"29",-0.027,4,-0.007,4,"45","27","Tournament Only",1,84053,"1","3","Tournament Only"
"9929","Shriners Hospitals for Children Open",2016,"t047","27770","Camilo Villegas","https://www.pgatour.com/players/player.27770.camilo-villegas.html",0.439,1.757,"999",4,"Tournament Only",4,"38",0.914,4,0.228,4,"32","999","Tournament Only",1,84053,"1","999","Tournament Only"
"9930","Shriners Hospitals for Children Open",2016,"t047","29725","Tony Finau","https://www.pgatour.com/players/player.29725.tony-finau.html",0.516,2.063,"23",4,"Tournament Only",4,"34",-2.769,4,-0.692,4,"65","44","Tournament Only",1,84053,"1","3","Tournament Only"
"9931","Shriners Hospitals for Children Open",2016,"t047","30692","Scott Stallings","https://www.pgatour.com/players/player.30692.scott-stallings.html",-0.63,-2.519,"999",4,"Tournament Only",4,"61",4.388,4,1.097,4,"3","999","Tournament Only",1,84053,"1","999","Tournament Only"
"9932","Shriners Hospitals for Children Open",2016,"t047","20848","Ángel Cabrera","https://www.pgatour.com/players/player.20848.angel-cabrera.html",0.987,3.949,"14",4,"Tournament Only",4,"16",2.533,4,0.633,4,"10","70","Tournament Only",1,15317,"4","5","Tournament Only"
"9933","Shriners Hospitals for Children Open",2016,"t047","25818","Scott Piercy","https://www.pgatour.com/players/player.25818.scott-piercy.html",-0.339,-1.355,"999",4,"Tournament Only",4,"53",2.613,4,0.653,4,"8","999","Tournament Only",1,44832,"2","999","Tournament Only"
"9934","Shriners Hospitals for Children Open",2016,"t047","28132","Tyrone Van Aswegen","https://www.pgatour.com/players/player.28132.tyrone-van-aswegen.html",0.929,3.715,"8",4,"Tournament Only",4,"17",-4.172,4,-1.043,4,"70","53","Tournament Only",1,14272,"5","3","Tournament Only"
"9935","Shriners Hospitals for Children Open",2016,"t047","23621","Rory Sabbatini","https://www.pgatour.com/players/player.23621.rory-sabbatini.html",0.544,2.177,"999",4,"Tournament Only",4,"32",2.614,4,0.653,4,"8","999","Tournament Only",1,44832,"2","999","Tournament Only"
"9936","Shriners Hospitals for Children Open",2016,"t047","29478","Kevin Kisner","https://www.pgatour.com/players/player.29478.kevin-kisner.html",0.228,0.913,"999",4,"Tournament Only",4,"45",2.977,4,0.744,4,"6","999","Tournament Only",1,44832,"2","999","Tournament Only"
"9937","Shriners Hospitals for Children Open",2016,"t047","37455","Si Woo Kim","https://www.pgatour.com/players/player.37455.si-woo-kim.html",-0.173,-0.694,"999",4,"Tournament Only",4,"50",1.628,4,0.407,4,"17","999","Tournament Only",1,44832,"2","999","Tournament Only"
"9938","Shriners Hospitals for Children Open",2016,"t047","28158","Steve Marino","https://www.pgatour.com/players/player.28158.steve-marino.html",1.177,4.706,"999",4,"Tournament Only",4,"13",0.704,4,0.176,4,"37","999","Tournament Only",1,32960,"3","999","Tournament Only"
"9939","Shriners Hospitals for Children Open",2016,"t047","30852","Ryo Ishikawa","https://www.pgatour.com/players/player.30852.ryo-ishikawa.html",0.928,3.712,"999",4,"Tournament Only",4,"18",1.089,4,0.272,4,"28","999","Tournament Only",1,15317,"4","999","Tournament Only"
"9940","Shriners Hospitals for Children Open",2016,"t047","23320","Ryan Palmer","https://www.pgatour.com/players/player.23320.ryan-palmer.html",0.546,2.184,"999",4,"Tournament Only",4,"31",-0.78,4,-0.195,4,"52","999","Tournament Only",1,84053,"1","999","Tournament Only"
"9941","Shriners Hospitals for Children Open",2016,"t047","29745","Tyler Aldridge","https://www.pgatour.com/players/player.29745.tyler-aldridge.html",1.879,7.514,"42",4,"Tournament Only",4,"4",-0.252,4,-0.063,4,"49","60","Tournament Only",1,19968,"4","5","Tournament Only"
"9942","Shriners Hospitals for Children Open",2016,"t047","20691","Greg Owen","https://www.pgatour.com/players/player.20691.greg-owen.html",-1.907,-7.629,"999",4,"Tournament Only",4,"71",2.057,4,0.514,4,"12","999","Tournament Only",1,19968,"4","7","Tournament Only"
"9943","Shriners Hospitals for Children Open",2016,"t047","23638","Brendon de Jonge","https://www.pgatour.com/players/player.23638.brendon-de-jonge.html",1.691,6.763,"999",4,"Tournament Only",4,"5",2.048,4,0.512,4,"13","999","Tournament Only",1,123733,"1","999","Tournament Only"
"9944","Shriners Hospitals for Children Open",2016,"t047","32876","Martin Piller","https://www.pgatour.com/players/player.32876.martin-piller.html",0.494,1.975,"999",4,"Tournament Only",4,"35",-2.144,4,-0.536,4,"62","999","Tournament Only",1,13568,"6","8","Tournament Only"
"9945","Shriners Hospitals for Children Open",2016,"t047","36801","Mark Hubbard","https://www.pgatour.com/players/player.36801.mark-hubbard.html",1.272,5.087,"17",4,"Tournament Only",4,"12",0.391,4,0.098,4,"41","37","Tournament Only",1,32960,"3","3","Tournament Only"
"9946","Shriners Hospitals for Children Open",2016,"t047","30110","Kyle Stanley","https://www.pgatour.com/players/player.30110.kyle-stanley.html",-0.923,-3.691,"999",4,"Tournament Only",4,"66",1.524,4,0.381,4,"21","999","Tournament Only",1,19968,"4","999","Tournament Only"
"9947","Shriners Hospitals for Children Open",2016,"t047","24507","Jason Bohn","https://www.pgatour.com/players/player.24507.jason-bohn.html",1.326,5.304,"39",4,"Tournament Only",4,"10",0.317,4,0.079,4,"42","5","Tournament Only",1,355733,"2","3","Tournament Only"
"9948","Shriners Hospitals for Children Open",2016,"t047","32200","Roberto Castro","https://www.pgatour.com/players/player.32200.roberto-castro.html",-0.492,-1.97,"69",4,"Tournament Only",4,"56",0.526,4,0.131,4,"38","52","Tournament Only",1,19968,"4","6","Tournament Only"
"9949","Shriners Hospitals for Children Open",2016,"t047","33461","Morgan Hoffmann","https://www.pgatour.com/players/player.33461.morgan-hoffmann.html",1.92,7.68,"999",4,"Tournament Only",4,"3",0.751,4,0.188,4,"36","999","Tournament Only",1,153600,"1","999","Tournament Only"
"9950","Shriners Hospitals for Children Open",2016,"t047","32102","Rickie Fowler","https://www.pgatour.com/players/player.32102.rickie-fowler.html",2.126,8.502,"999",4,"Tournament Only",4,"1",0.899,4,0.225,4,"33","999","Tournament Only",1,44832,"2","999","Tournament Only"
"9951","Shriners Hospitals for Children Open",2016,"t047","10505","Shane Bertsch","https://www.pgatour.com/players/player.10505.shane-bertsch.html",-0.578,-2.314,"999",4,"Tournament Only",4,"59",-2.3,4,-0.575,4,"63","999","Tournament Only",1,15317,"4","7","Tournament Only"
"9952","Shriners Hospitals for Children Open",2016,"t047","32366","Kevin Chappell","https://www.pgatour.com/players/player.32366.kevin-chappell.html",-1.331,-5.325,"999",4,"Tournament Only",4,"68",1.578,4,0.394,4,"20","999","Tournament Only",1,13568,"6","999","Tournament Only"
"9953","Shriners Hospitals for Children Open",2016,"t047","32150","Michael Thompson","https://www.pgatour.com/players/player.32150.michael-thompson.html",-0.465,-1.862,"999",4,"Tournament Only",4,"54",-1.537,4,-0.384,4,"58","999","Tournament Only",1,15317,"4","7","Tournament Only"
"9954","Shriners Hospitals for Children Open",2016,"t047","27644","Brian Harman","https://www.pgatour.com/players/player.27644.brian-harman.html",0.259,1.037,"999",4,"Tournament Only",4,"43",1.018,4,0.254,4,"30","999","Tournament Only",1,14272,"5","999","Tournament Only"
"9955","Shriners Hospitals for Children Open",2016,"t047","20229","Stewart Cink","https://www.pgatour.com/players/player.20229.stewart-cink.html",-1.541,-6.163,"999",4,"Tournament Only",4,"69",-0.115,4,-0.029,4,"47","999","Tournament Only",1,14272,"5","999","Tournament Only"
"9956","Shriners Hospitals for Children Open",2016,"t047","31202","William McGirt","https://www.pgatour.com/players/player.31202.william-mcgirt.html",0.386,1.544,"40",4,"Tournament Only",4,"40",1.584,4,0.396,4,"19","39","Tournament Only",1,192000,"8","3","Tournament Only"
"9957","Shriners Hospitals for Children Open",2016,"t047","26758","David Hearn","https://www.pgatour.com/players/player.26758.david-hearn.html",0.663,2.652,"999",4,"Tournament Only",4,"27",1.793,4,0.448,4,"15","999","Tournament Only",1,44832,"2","999","Tournament Only"
"9958","Shriners Hospitals for Children Open",2016,"t047","21961","Charles Howell III","https://www.pgatour.com/players/player.21961.charles-howell-iii.html",-0.553,-2.213,"5",4,"Tournament Only",4,"58",-1.924,4,-0.481,4,"61","58","Tournament Only",1,12800,"69","1","Tournament Only"
"9959","Shriners Hospitals for Children Open",2016,"t047","26596","Ryan Moore","https://www.pgatour.com/players/player.26596.ryan-moore.html",0.239,0.954,"7",4,"Tournament Only",4,"44",0.968,4,0.242,4,"31","63","Tournament Only",1,19968,"4","1","Tournament Only"
"9960","Shriners Hospitals for Children Open",2016,"t047","29221","Webb Simpson","https://www.pgatour.com/players/player.29221.webb-simpson.html",-0.743,-2.972,"999",4,"Tournament Only",4,"63",-2.501,4,-0.625,4,"64","999","Tournament Only",1,14272,"5","999","Tournament Only"
"9961","Shriners Hospitals for Children Open",2016,"t047","27095","Nick Watney","https://www.pgatour.com/players/player.27095.nick-watney.html",-0.187,-0.75,"34",4,"Tournament Only",4,"51",1.229,4,0.307,4,"26","72","Tournament Only",1,153600,"1","6","Tournament Only"
